    0.345051085362471142E+02    0.217267380131110777E+02    0.118536276182987645E+02    0.169217937711758726E+01    0.129045894127707641E+03    0.676594482480751793E+02    0.117988672771522651E+01    0.600004418030749953E+01    0.104663451015649823E-01   -0.236619834899902344E+02
    0.384095176339205011E+02    0.137475699816087626E+02    0.649299523336039996E+01    0.149113183186085507E+01    0.115668489077456599E+03    0.634142195546743181E+02    0.977476274133172396E+00    0.600022273002995377E+01    0.120644371959864362E-01   -0.212138576507568359E+02
    0.479594196936578356E+02    0.231243022176315449E+02    0.574224615572492603E+01    0.210001069295587151E+01    0.125235655910812227E+03    0.713218712338098157E+02    0.929504640915993718E+00    0.599920250322182191E+01    0.116161683868702924E-01   -0.207318420410156250E+02
    0.458267777475828666E+02    0.248475005442502201E+02    0.140125369998263061E+02    0.171342938830066882E+01    0.126753637738137641E+03    0.318310672356269855E+02    0.764961362942262468E+00    0.599971697272381999E+01    0.122428721409779812E-01   -0.202764930725097656E+02
    0.510648436377314283E+02    0.200593244911536033E+02    0.117742765554910669E+02    0.212521040168948749E+01    0.119703599178728965E+03    0.434763731525331139E+02    0.770764865375587860E+00    0.599977971962586487E+01    0.116566767362808708E-01   -0.199101448059082031E+02
    0.486587023175937645E+02    0.153717890685162928E+02    0.129812357295385539E+02    0.196318986038878407E+01    0.148803486702046683E+03    0.432095541993676875E+02    0.778806930089888105E+00    0.600073151721708609E+01    0.104531395869643280E-01   -0.198417968750000000E+02
    0.542903541857170353E+02    0.295889794445302208E+02    0.883949250933713060E+01    0.137576164165243719E+01    0.136752960825698239E+03    0.330124172329016901E+02    0.895753604471813070E+00    0.600022245688620437E+01    0.108443859869728904E-01   -0.197027378082275391E+02
    0.347437575226114035E+02    0.217055780814544548E+02    0.958944578536051928E+01    0.200303213006016323E+01    0.133877294972452546E+03    0.663626911536527757E+02    0.105515254644201661E+01    0.599992930949322556E+01    0.108751342680950581E-01   -0.194346771240234375E+02
    0.416313833813217684E+02    0.701020271684365248E+01    0.970911472404660181E+01    0.168728150775334296E+01    0.115354410291541612E+03    0.603848074022375698E+02    0.802928850303552544E+00    0.599975680441841863E+01    0.111322832942907686E-01   -0.192664413452148438E+02
    0.303636902057235645E+02    0.178378159697260230E+02    0.830089117234910745E+01    0.177578737087225136E+01    0.123304108927034733E+03    0.760638947159724097E+02    0.122237193859025961E+01    0.600027982832383433E+01    0.123350782952415580E-01   -0.189156227111816406E+02
    0.606501281646932142E+02    0.159704139565143670E+02    0.630036737859630147E+01    0.202075963372770939E+01    0.121701802232241192E+03    0.563263931408331260E+02    0.790591713390962347E+00    0.600033567779153820E+01    0.118119267941567980E-01   -0.188314342498779297E+02
    0.403993335606984516E+02    0.121758973914208219E+02    0.102958204679162648E+02    0.154729066543756755E+01    0.134560452252556161E+03    0.619059177883362537E+02    0.951598131358680988E+00    0.600090230274111835E+01    0.103766383189019228E-01   -0.186326942443847656E+02
    0.373476202623634066E+02    0.112753258469200190E+02    0.102933848704333393E+02    0.197765029482183330E+01    0.104528725675658507E+03    0.743351418651235605E+02    0.989172953332586147E+00    0.599967531136300281E+01    0.111463327738037417E-01   -0.185428333282470703E+02
    0.214082816033072341E+02    0.108550894576360655E+02    0.121420538733404104E+02    0.219962045428430564E+01    0.115957894352929415E+03    0.875224196294812202E+02    0.138982818085359305E+01    0.599986026020493313E+01    0.120893369778115982E-01   -0.185282382965087891E+02
    0.462340566091845560E+02    0.277863674439771025E+02    0.977518792582491791E+01    0.160680359727302724E+01    0.132486885855537025E+03    0.413794575238272202E+02    0.844597759056873176E+00    0.600063808880469018E+01    0.107109143750320126E-01   -0.185239486694335938E+02
    0.680517738845843212E+02    0.252076426284919108E+02    0.474835509254080446E+01    0.184174121763297993E+01    0.137685617948043671E+03    0.424205322378583674E+02    0.778545852333066613E+00    0.599947723838457581E+01    0.109820591444530578E-01   -0.184446697235107422E+02
    0.519854973490421557E+02    0.181086476179395284E+02    0.913984454895451570E+01    0.202826262715164063E+01    0.140860077583294640E+03    0.284192071626758107E+02    0.634214544833169747E+00    0.600078344421360210E+01    0.109442948178342398E-01   -0.183950347900390625E+02
    0.317791351206770436E+02    0.126867931128749429E+02    0.994866934159199978E+01    0.219070132025918918E+01    0.122333886680696949E+03    0.759579485902717693E+02    0.105556420333123313E+01    0.599990336159741666E+01    0.118356517611365678E-01   -0.183703575134277344E+02
    0.461097258318564371E+02    0.236906894206580958E+02    0.129408976703865655E+02    0.248243610160312578E+01    0.143235945661347301E+03    0.336394106085978777E+02    0.623837623409539077E+00    0.600050830584597872E+01    0.117538939396345972E-01   -0.181287460327148438E+02
    0.442676912979827719E+02    0.194587335390167517E+02    0.133582910768249210E+02    0.189175958129938060E+01    0.126727909330427082E+03    0.416317066553427750E+02    0.797719280415539522E+00    0.600008236862504951E+01    0.117613002899515078E-01   -0.180801792144775391E+02
    0.369239475404046331E+02    0.212946692164004361E+02    0.114715059703051896E+02    0.195717090033367169E+01    0.113334668113534946E+03    0.606335293534224746E+02    0.965343775146384697E+00    0.600019550583157635E+01    0.113039801686408321E-01   -0.180736255645751953E+02
    0.577672906200398231E+02    0.158707608031233232E+02    0.580033567517984849E+01    0.156142881920896981E+01    0.134408410545608916E+03    0.668069679042380500E+02    0.939264433142858124E+00    0.599960380929815074E+01    0.113020425231205729E-01   -0.180459976196289062E+02
    0.490315085343355932E+02    0.107787098619981272E+02    0.508823779708508717E+01    0.934173828538581219E+00    0.115795589062235393E+03    0.767159399412062442E+02    0.991755936543210481E+00    0.600022559311602510E+01    0.118779943483717440E-01   -0.179876937866210938E+02
    0.604205185020002773E+02    0.935436769018076753E+01    0.617017020121103243E+01    0.514112822768870270E+00    0.121062898105420672E+03    0.535485681408401177E+02    0.896800858272843726E+00    0.599923873179760925E+01    0.107226525948527981E-01   -0.179057636260986328E+02
    0.521101900281097912E+02    0.957218706120107399E+01    0.508252487861826818E+01    0.133157833278323756E+01    0.124030552303569408E+03    0.707781935494105028E+02    0.907397181675227760E+00    0.600003092050817699E+01    0.109872292182727968E-01   -0.178900527954101562E+02
    0.453978173300993859E+02    0.189033797292419443E+02    0.616161893024154139E+01    0.110079676918284752E+01    0.118374250456129346E+03    0.619672014429288041E+02    0.105653002699068210E+01    0.600073071996510077E+01    0.113848845980849232E-01   -0.178218917846679688E+02
    0.386726587714783250E+02    0.210605139862924489E+02    0.836049764532110018E+01    0.195234260283984229E+01    0.105830939458949487E+03    0.732542954407265228E+02    0.105979526813753289E+01    0.600068644775597715E+01    0.116254091478502023E-01   -0.177890987396240234E+02
    0.424962476547724961E+02    0.276486455957182642E+02    0.972731760227571129E+01    0.204867191063546095E+01    0.128294252508577216E+03    0.557447179909299351E+02    0.888227638731713398E+00    0.600008736139113363E+01    0.108651528628842930E-01   -0.177605743408203125E+02
    0.651525332482357555E+02    0.123736448767942022E+02    0.494694606768857881E+01    0.166764943838095858E+01    0.134520126181093900E+03    0.712452403687540112E+02    0.880119730478209572E+00    0.599959759518408831E+01    0.119773160961700528E-01   -0.177315311431884766E+02
