    0.626772250126811272E+02    0.249632257181613753E+02    0.107293577361108472E+02    0.680995471020585774E+00    0.131821753025563169E+03    0.242875506707535438E+01    0.120799230663411716E+01    0.109995305925201592E+02    0.714592402164716724E-02   -0.812211990356445312E+02
    0.491542068568583304E+02    0.122477609840993935E+02    0.115060661781675702E+02    0.600320050499029145E+00    0.116615365891669356E+03    0.331816240350865570E+02    0.110791641908102534E+01    0.110007999461394963E+02    0.560017491637546452E-02   -0.784598312377929688E+02
    0.486405623255271635E+02    0.119744898849975669E+02    0.144252478773730726E+02    0.100523061383594259E+01    0.107944431561918407E+03    0.166090261394051666E+02    0.997852735474638486E+00    0.110009347726761799E+02    0.566919407613273880E-02   -0.782362060546875000E+02
    0.361068760495631835E+02    0.153867670527340437E+02    0.147868439110076029E+02    0.139182080315333367E+01    0.828115156460117561E+02    0.506575358106726199E+02    0.116216021407634251E+01    0.110001473169115620E+02    0.570537808016924330E-02   -0.766658248901367188E+02
    0.427055821800850310E+02    0.151488334951900576E+02    0.103333606687083552E+02    0.631766464887811408E+00    0.101574175312557514E+03    0.376340747061985255E+02    0.110151062232845831E+01    0.110007288635751213E+02    0.670592870549544060E-02   -0.765155868530273438E+02
    0.452867169747000702E+02    0.160329179297306936E+02    0.132110351407952287E+02    0.217605528072968901E+00    0.951927673946726003E+02    0.361481523277986838E+02    0.120460702366131756E+01    0.109990878832532033E+02    0.531397247607339786E-02   -0.764942779541015625E+02
    0.572370494589124092E+02    0.140084540181183428E+02    0.105239949271211426E+02    0.883094499550834300E+00    0.110587851875440634E+03    0.266066293359079538E+02    0.112827099527342956E+01    0.109990745383322626E+02    0.691891279688464610E-02   -0.764904785156250000E+02
    0.555324178099196359E+02    0.175070497237745499E+02    0.901714894167338521E+01    0.982788445726242799E+00    0.111594390401485569E+03    0.200395749913522927E+02    0.106055632440246850E+01    0.109993515143863902E+02    0.587396028129885759E-02   -0.764356994628906250E+02
    0.323048672543138196E+02    0.148038297531780625E+02    0.142643537868903305E+02    0.261873160156517959E+00    0.918426555659626160E+02    0.492100979585473937E+02    0.122088813779753913E+01    0.110009889856204790E+02    0.648203604051088116E-02   -0.759635086059570312E+02
    0.417895531002335190E+02    0.150050078372722613E+02    0.142785244991558233E+02    0.383138315328152013E+00    0.116423525111787200E+03    0.249908134789481835E+02    0.106309674559796008E+01    0.110004049273945927E+02    0.547994842858155664E-02   -0.758419036865234375E+02
