    0.626602015441066342E+02    0.180584127182942247E+02    0.119990631403409580E+02    0.231030684265162556E+01    0.118160810440590765E+03    0.676947604782059926E+02    0.102039834112064653E+01    0.699918641138774422E+01    0.116939603474624405E-01   -0.283769645690917969E+02
    0.678392240860709421E+02    0.741241322609122832E+01    0.135550154916477297E+02    0.264479279534938660E+01    0.135343889179434996E+03    0.758218925363594138E+02    0.807921010663682715E+00    0.699977222631797513E+01    0.113280024976496786E-01   -0.273562908172607422E+02
    0.691826077873896566E+02    0.110016321228517775E+02    0.132462768172504735E+02    0.241845915599608929E+01    0.110659538416643969E+03    0.445039013048435521E+02    0.844564559978093765E+00    0.700028347239636606E+01    0.107574880859349822E-01   -0.273164501190185547E+02
    0.614388896819593384E+02    0.292747512100900451E+02    0.114807833429655179E+02    0.267028665317524627E+01    0.132340444423765319E+03    0.809657329776316601E+02    0.994560287716271585E+00    0.700007372652413196E+01    0.109033414055615448E-01   -0.255845375061035156E+02
    0.609909200161699800E+02    0.289142984003616235E+02    0.110149188694266584E+02    0.236167355424418846E+01    0.125828796901142496E+03    0.653586848278572319E+02    0.101878035550880686E+01    0.699915727843421731E+01    0.106431676677088728E-01   -0.248516216278076172E+02
    0.630705002449047853E+02    0.102987223034382076E+02    0.932385308748183661E+01    0.167258836285475398E+01    0.119624332452902436E+03    0.858440160587949919E+02    0.103522315054437719E+01    0.700013980109556311E+01    0.122265277450892516E-01   -0.243211555480957031E+02
    0.638543726839152797E+02    0.227331420433883196E+02    0.991746787740870239E+01    0.236699210968489782E+01    0.141808117794993478E+03    0.892321612852187087E+02    0.105829301684229282E+01    0.699941134189213710E+01    0.118451217938647067E-01   -0.243210258483886719E+02
    0.637950010232124640E+02    0.215596065147084630E+02    0.132140204723659824E+02    0.280899129295910255E+01    0.147547379094813834E+03    0.652483945696997125E+02    0.889741560562165024E+00    0.700084531472763860E+01    0.117517619414429942E-01   -0.242588558197021484E+02
    0.597480925867013752E+02    0.565847396024860227E+01    0.100396124620535634E+02    0.106181196656192522E+01    0.115137631856901393E+03    0.718138657170176486E+02    0.933408617531728879E+00    0.700078646121224857E+01    0.114211870004339508E-01   -0.242156333923339844E+02
    0.578116840117450579E+02    0.103767902326708779E+02    0.145430420524174284E+02    0.239692523982330785E+01    0.117748175565449827E+03    0.838450396256724844E+02    0.952214237494848792E+00    0.699916323683903219E+01    0.112764839485323884E-01   -0.241539936065673828E+02
    0.585550883676472012E+02    0.259017747555225100E+02    0.125623542968461592E+02    0.268459878565325072E+01    0.131657356843884600E+03    0.741895939303114034E+02    0.972272378184874775E+00    0.700028774952930455E+01    0.118711742169455518E-01   -0.241439189910888672E+02
    0.585942846101713286E+02    0.126796890864946672E+02    0.138841958841351243E+02    0.250055859643782519E+01    0.133511837276229471E+03    0.532519965238384643E+02    0.868422686675386579E+00    0.700063687945872815E+01    0.119438326556262474E-01   -0.240793972015380859E+02
    0.609720502759226903E+02    0.209394097129353938E+02    0.136405054427385899E+02    0.292239700981121864E+01    0.139000676724612561E+03    0.826417648139131273E+02    0.936387910231980758E+00    0.700046977259119263E+01    0.114193199562295043E-01   -0.240019397735595703E+02
    0.595894512367627485E+02    0.127546769123921315E+02    0.123863146379964633E+02    0.230588905844316550E+01    0.116074193612484279E+03    0.772320469293305507E+02    0.981138999507562559E+00    0.700053538953824894E+01    0.111425200607629636E-01   -0.238784542083740234E+02
    0.620379186111465017E+02    0.650528615737724802E+01    0.135624932502617312E+02    0.243080509673013712E+01    0.124590579327084754E+03    0.830918550135130261E+02    0.822346555826531045E+00    0.699967023105869846E+01    0.107547940053800018E-01   -0.237921371459960938E+02
