    0.476021299308155008E+02    0.153307089389297513E+02    0.351379979968513778E+01    0.234489434322298962E+01    0.917899528235831355E+02    0.520814694206586921E+02    0.829892038479162597E+00    0.546458556027355769E-03    0.164412673004856666E-01   -0.232935085296630859E+02
    0.277562002641927883E+02    0.126470047311777094E+02    0.655237326566571809E+01    0.985672781100389472E+00    0.512998951320233729E+02    0.513445287857144663E+02    0.941994709602953506E+00    0.476122529391202146E-03    0.158436153892116266E-01   -0.207526836395263672E+02
    0.327940749403599838E+02    0.253357938670540328E+02    0.651845288916702792E+01    0.179190410911164144E+01    0.119841253120841358E+03    0.471174999130426286E+02    0.889706302772240498E+00    0.940803547769417320E-03    0.152777670432505067E-01   -0.204124374389648438E+02
    0.224942240864616601E+02    0.241532134967468473E+02    0.116248355729992525E+02    0.168569133492023404E+01    0.823994395662538182E+02    0.487002488707532564E+02    0.923044010026869088E+00    0.646419746352142272E-03    0.164543756447912345E-01   -0.195130138397216797E+02
    0.471535569671034196E+02    0.826561869537220772E+01    0.701488286507183467E+01    0.528578635478672010E+00    0.115111169592564636E+03    0.163897256354201133E+02    0.676341597604414702E+00    0.444387870883872693E-03    0.158774230921588828E-01   -0.192856826782226562E+02
    0.241412084891580712E+02    0.251371943119877699E+02    0.906369015760920504E+01    0.179725488063444505E+01    0.114144750503594153E+03    0.582269256254283079E+02    0.105169804132507227E+01    0.807970637801168953E-04    0.168947692006947946E-01   -0.192055454254150391E+02
    0.241903361801904424E+02    0.141473388616232310E+02    0.149727747030037470E+02    0.240256430600234205E+01    0.116100672135579146E+03    0.338469851649846660E+02    0.773778127198819554E+00    0.227160478126601801E-03    0.160950055070078445E-01   -0.191680641174316406E+02
    0.294141178316992651E+02    0.989007052446451596E+01    0.607227146280802810E+01    0.108745591246047679E+01    0.112381881501143354E+03    0.284840762298883554E+02    0.784048174973864143E+00    0.122141009506074186E-03    0.155955980805769778E-01   -0.190318412780761719E+02
    0.393294107516733362E+02    0.140197980479702213E+02    0.576226175122567064E+01    0.925651780049305928E+00    0.734581973844549765E+02    0.399775717586118873E+01    0.696687368650544592E+00   -0.392085287013385088E-03    0.151431902423294195E-01   -0.189019794464111328E+02
    0.263397518677126641E+02    0.294376920184738538E+02    0.115998690447583339E+02    0.217157115741080364E+01    0.120353138648994218E+03    0.381224452473720135E+02    0.805661519391226655E+00   -0.443644486384649987E-04    0.158960117048925174E-01   -0.188675518035888672E+02
    0.311765632049065395E+02    0.239541059734747002E+02    0.587117761978447117E+01    0.203232890453468418E+01    0.632905096980116966E+02    0.412160563516801304E+02    0.802552702508440241E+00   -0.305203010096914066E-03    0.156755065174851230E-01   -0.188543186187744141E+02
    0.408712658627952763E+02    0.509894879420092462E+01    0.569130934707772607E+01    0.690949094223324733E+00    0.148678371759681312E+03    0.156358664408189121E+02    0.697732901468749223E+00    0.666521810246662729E-03    0.162915567968742944E-01   -0.188337936401367188E+02
    0.298850056227806498E+02    0.513836074689933575E+01    0.522171273303952788E+01    0.892271967838084934E+00    0.110949320938882863E+03    0.271685758745374031E+02    0.802983312843484232E+00   -0.248722078178881495E-03    0.159154533463581258E-01   -0.188182315826416016E+02
    0.169219938912956174E+02    0.123017392716285805E+02    0.145202412206905258E+02    0.274734469350943744E+01    0.932724404319661744E+02    0.469894492249942317E+02    0.941507595662224972E+00    0.686934835204067304E-03    0.158464907732985549E-01   -0.188028717041015625E+02
    0.269891399065411477E+02    0.149558153462272063E+02    0.138462191068802536E+02    0.277214126158720475E+01    0.120866357717807574E+03    0.470921834274296600E+02    0.787435844529121631E+00    0.639080138876977613E-03    0.157035013913902274E-01   -0.187205600738525391E+02
    0.286717366737344044E+02    0.124403002365272251E+02    0.127107539948354482E+02    0.198632448265791273E+01    0.957924363171382112E+02    0.510274438286150271E+02    0.868093879921273182E+00   -0.707903237281894181E-03    0.163769588105068843E-01   -0.185932731628417969E+02
    0.276026632230214659E+02    0.122379841258954087E+02    0.129491539172707473E+02    0.157961562875086470E+01    0.876879900086825614E+02    0.330096839951416428E+02    0.737759508431787836E+00   -0.797707187156875214E-03    0.161089520332926457E-01   -0.183458213806152344E+02
    0.396149548899026414E+02    0.563479751499243076E+01    0.411585742288209744E+01    0.720105924775630291E+00    0.128993973842428943E+03    0.203245021827473842E+02    0.760445436166831801E+00   -0.228048599174439457E-03    0.160267488060135029E-01   -0.182861518859863281E+02
    0.409554400936683720E+02    0.135001969932779371E+02    0.416011757986122710E+01    0.155341892665272674E+01    0.114064284268945158E+03    0.297182300908204766E+02    0.766186653764885151E+00   -0.175771665179414284E-03    0.161933882320954604E-01   -0.182322387695312500E+02
