    0.210418072409796935E+02    0.201517988982750893E+02    0.888988923388603069E+01    0.873034481982969846E+00    0.127562129686068928E+03    0.547654565308224903E+02    0.713883445875376665E+00    0.499905103609879031E+01    0.577834007013117244E-02   -0.164265136718750000E+02
    0.328854125059481674E+02    0.262915850617284264E+02    0.559285293617765245E+01    0.633922060675422450E+00    0.117506757470578449E+03    0.750910047774583944E+02    0.107414637590694984E+01    0.500043771225859324E+01    0.553644356217520596E-02   -0.110692090988159180E+02
    0.242329690139500471E+02    0.779562986006832226E+01    0.122746541956636470E+02    0.122443688260033867E+01    0.953525925132271368E+02    0.733947211705683600E+02    0.883837992516392390E+00    0.499916534744129937E+01    0.612464551646869915E-02   -0.109524993896484375E+02
    0.155886207306619387E+02    0.267798286158038046E+02    0.871576350424366808E+01    0.645817362539875095E+00    0.386115008378649947E+02    0.582009834028895270E+02    0.843319355699748918E+00    0.499955134417270131E+01    0.476902353019256677E-02   -0.107853946685791016E+02
    0.337256356122799872E+02    0.184474792939896837E+02    0.544766046657060521E+01    0.486665886277267146E+00    0.118507320555321655E+03    0.807411761351252295E+02    0.106007393463760557E+01    0.500053272085319289E+01    0.520836286569086471E-02   -0.100926189422607422E+02
    0.300455027128094372E+02    0.153695106144486271E+02    0.932005791544344397E+01    0.406696452858121116E+00    0.977204092186847930E+02    0.553906595864809717E+02    0.733676507621319196E+00    0.500064546909877361E+01    0.609021186781330374E-02   -0.100316801071166992E+02
    0.223904073959693228E+02    0.176465617916711679E+02    0.521477482909816992E+01    0.803472739571453154E+00    0.116362820849897076E+03    0.254868461060393692E+02    0.586507272762798681E+00    0.499900596154619237E+01    0.615475147304882404E-02   -0.962171840667724609E+01
    0.280722796975000293E+02    0.147492644851775925E+02    0.724277341794865936E+01    0.431064417837974168E+00    0.142866506473911500E+03    0.264074387568508762E+02    0.471411222739230418E+00    0.500018802348035507E+01    0.599996359390697967E-02   -0.939098548889160156E+01
    0.353227250327157094E+02    0.284210008667547633E+02    0.390101987612007228E+01    0.624488009571567915E+00    0.873418026881656289E+02    0.115348943496232081E+02    0.500239924142762860E+00    0.499959622208061827E+01    0.520767986356388251E-02   -0.924621105194091797E+01
    0.152026546528715212E+02    0.241000846963600104E+02    0.112691028417071823E+02    0.128182010478286901E+01    0.273672383235321490E+02    0.435355010953849018E+02    0.666671436461328870E+00    0.499983658782422324E+01    0.472917684623647052E-02   -0.924240207672119141E+01
